gene_id,Sleep_mean,Stress_mean,log2FoldChange
ENSMUSG00000107318|Gm30003,10.333333333333334,4.333333333333333,-1.0874628412503395
ENSMUSG00000071317|Bves,60.666666666666664,28.0,-1.0884379646675837
ENSMUSG00000112547|Gm47096,48.666666666666664,22.333333333333332,-1.0898855035171953
ENSMUSG00000090919|Pabpc4l,21.0,9.333333333333334,-1.0901978089715783
ENSMUSG00000040380|Cbln3,21.0,9.333333333333334,-1.0901978089715783
ENSMUSG00000100084|2310068J16Rik,15.333333333333334,6.666666666666667,-1.0911478880581955
ENSMUSG00000018983|E2f2,58.0,26.666666666666668,-1.0925661187360727
ENSMUSG00000104178|Gm9916,20.333333333333332,9.0,-1.0931094043914815
ENSMUSG00000110901|Gm48393,20.333333333333332,9.0,-1.0931094043914815
ENSMUSG00000120939,46.666666666666664,21.333333333333332,-1.093782146320617
ENSMUSG00000037593|Rskr,490.0,228.66666666666666,-1.096181542331558
ENSMUSG00000086943|4732414G09Rik,19.666666666666668,8.666666666666666,-1.0962153152593033
ENSMUSG00000034329|Brip1,19.666666666666668,8.666666666666666,-1.0962153152593033
ENSMUSG00000029658|Wdr95,24.666666666666668,11.0,-1.0968615392525891
ENSMUSG00000048038|Ccdc187,86.0,39.666666666666664,-1.0971686590069984
ENSMUSG00000021575|Ahrr,60.333333333333336,27.666666666666668,-1.097297201354915
ENSMUSG00000108624|Gm45091,14.0,6.0,-1.0995356735509143
ENSMUSG00000075463|4930594M22Rik,39.0,17.666666666666668,-1.0995356735509143
ENSMUSG00000093938|Evi2b,14.0,6.0,-1.0995356735509143
ENSMUSG00000021391|Cenpp,23.333333333333332,10.333333333333334,-1.1023617176296778
ENSMUSG00000070306|Ccdc153,32.666666666666664,14.666666666666666,-1.1036226310741573
ENSMUSG00000108391|Gm9768,42.0,19.0,-1.1043366598147357
ENSMUSG00000022996|Wnt10b,73.66666666666667,33.666666666666664,-1.106915203916512
ENSMUSG00000100005|B130024G19Rik,40.666666666666664,18.333333333333332,-1.107803289534515
ENSMUSG00000086826|Gm11739,22.0,9.666666666666666,-1.1085244567781691
ENSMUSG00000046750|Selenov,17.0,7.333333333333333,-1.111031312388744
ENSMUSG00000104736|Gm33609,17.0,7.333333333333333,-1.111031312388744
ENSMUSG00000103593|Gm37352,17.0,7.333333333333333,-1.111031312388744
ENSMUSG00000086236|5830418P13Rik,21.333333333333332,9.333333333333334,-1.1118928800708971
ENSMUSG00000114961|A930002C04Rik,38.666666666666664,17.333333333333332,-1.1134580497832838
ENSMUSG00000089854|Gm16133,33.666666666666664,15.0,-1.1154772174199359
ENSMUSG00000051980|Casr,16.333333333333332,7.0,-1.1154772174199359
ENSMUSG00000053914|Kdm4d,85.66666666666667,39.0,-1.115477217419936
ENSMUSG00000041673|Lrrc18,20.666666666666668,9.0,-1.115477217419936
ENSMUSG00000120830,15.666666666666666,6.666666666666667,-1.1202942337177115
ENSMUSG00000037921|Ddx60,52.666666666666664,23.666666666666668,-1.1214635124856671
ENSMUSG00000086999|Bcas1os2,19.333333333333332,8.333333333333334,-1.123382415505282
ENSMUSG00000082079|Dnmt3c,19.333333333333332,8.333333333333334,-1.123382415505282
ENSMUSG00000104938|Gm42840,19.333333333333332,8.333333333333334,-1.123382415505282
ENSMUSG00000073779|Lrp8os2,47.0,21.0,-1.125530882083859
ENSMUSG00000021697|Depdc1b,15.0,6.333333333333333,-1.125530882083859
ENSMUSG00000120978,26.666666666666668,11.666666666666666,-1.1271119179033393
ENSMUSG00000068601|Gm10244,18.666666666666668,8.0,-1.127755547198373
ENSMUSG00000110598|Gm45854,50.0,22.333333333333332,-1.1281048257476853
ENSMUSG00000039103|Nexn,177.0,80.33333333333333,-1.129958594124668
ENSMUSG00000085289|Gm15337,41.333333333333336,18.333333333333332,-1.1307036916445938
ENSMUSG00000022429|Dmc1,18.0,7.666666666666667,-1.1324502960236493
ENSMUSG00000002100|Mybpc3,54.0,24.0,-1.137503523749935
ENSMUSG00000030450|Oca2,17.333333333333332,7.333333333333333,-1.137503523749935
ENSMUSG00000086657|Stamos,17.333333333333332,7.333333333333333,-1.137503523749935
ENSMUSG00000085347|Hk1os,24.666666666666668,10.666666666666666,-1.1375035237499351
ENSMUSG00000107336|Gm43461,42.333333333333336,18.666666666666668,-1.1397247636666132
ENSMUSG00000110631|Gm42047,165.0,74.33333333333333,-1.1398229696528932
ENSMUSG00000058046|4933430I17Rik,16.666666666666668,7.0,-1.1429579538420431
ENSMUSG00000024795|Kif20b,51.333333333333336,22.666666666666668,-1.1448736293869448
ENSMUSG00000038379|Ttk,19.666666666666668,8.333333333333334,-1.1468413883292712
ENSMUSG00000026387|Sctr,9.333333333333334,3.6666666666666665,-1.1468413883292714
ENSMUSG00000097286|Gm26684,126.0,56.333333333333336,-1.147382432791224
ENSMUSG00000104869|Gm42544,16.0,6.666666666666667,-1.1488633859144828
ENSMUSG00000116164|1110013H19Rik,25.666666666666668,11.0,-1.15200309344505
ENSMUSG00000085788|4930470G03Rik,19.0,8.0,-1.15200309344505
ENSMUSG00000079355|Ackr4,12.333333333333334,5.0,-1.15200309344505
ENSMUSG00000052525|Spdya,117.66666666666667,52.333333333333336,-1.1538053360790355
ENSMUSG00000029618|Ocm,22.0,9.333333333333334,-1.1543281463912938
ENSMUSG00000121059,15.333333333333334,6.333333333333333,-1.155278225477911
ENSMUSG00000097784|A430105J06Rik,15.333333333333334,6.333333333333333,-1.155278225477911
ENSMUSG00000032561|Acpp,41.333333333333336,18.0,-1.1557946726074242
ENSMUSG00000110701|Gm6013,34.666666666666664,15.0,-1.1565044856799906
ENSMUSG00000096991|Gm26789,34.666666666666664,15.0,-1.1565044856799906
ENSMUSG00000045551|Fpr1,8.666666666666666,3.3333333333333335,-1.1575412769864797
ENSMUSG00000001333|Sync,47.333333333333336,20.666666666666668,-1.15754127698648
ENSMUSG00000097069|Gm16998,24.333333333333332,10.333333333333334,-1.160464672193246
ENSMUSG00000021763|Cspg4b,77.33333333333333,34.0,-1.162271428898877
ENSMUSG00000024210|Ip6k3,33.333333333333336,14.333333333333334,-1.1629385711262057
ENSMUSG00000120623,20.666666666666668,8.666666666666666,-1.1643868179008825
ENSMUSG00000041479|Syt15,48.333333333333336,21.0,-1.1650592462704963
ENSMUSG00000106547|B230303O12Rik,23.666666666666668,10.0,-1.1650592462704963
ENSMUSG00000097330|Gm26672,206.66666666666666,91.33333333333333,-1.1693461869748134
ENSMUSG00000030116|Mfap5,14.0,5.666666666666667,-1.1699250014423124
ENSMUSG00000116294|Gm49415,17.0,7.0,-1.1699250014423124
ENSMUSG00000064201|Krt2,14.0,5.666666666666667,-1.1699250014423124
ENSMUSG00000115373|Gm49194,20.0,8.333333333333334,-1.1699250014423124
ENSMUSG00000087055|Gm11948,17.0,7.0,-1.1699250014423124
ENSMUSG00000114860|Gm49291,19.333333333333332,8.0,-1.1758498353994176
ENSMUSG00000051965|Nanos2,21.666666666666668,9.0,-1.1805722456418208
ENSMUSG00000016024|Lbp,151.0,66.0,-1.1818383229858132
ENSMUSG00000111264|E030022I16Rik,18.666666666666668,7.666666666666667,-1.182203331220749
ENSMUSG00000054181|A930012O16Rik,29.333333333333332,12.333333333333334,-1.1858665453113337
ENSMUSG00000041798|Gck,29.333333333333332,12.333333333333334,-1.1858665453113337
ENSMUSG00000097930|C330002G04Rik,21.0,8.666666666666666,-1.1864131242308813
ENSMUSG00000031594|Fgl1,12.666666666666666,5.0,-1.1876270031757714
ENSMUSG00000031893|Tsnaxip1,12.666666666666666,5.0,-1.1876270031757714
ENSMUSG00000108897|Gm44861,26.333333333333332,11.0,-1.1876270031757714
ENSMUSG00000020234|Tektip1,23.333333333333332,9.666666666666666,-1.1898245588800174
ENSMUSG00000091007|D630036H23Rik,20.333333333333332,8.333333333333334,-1.1926450779423956
ENSMUSG00000092483|Gm20421,52.333333333333336,22.333333333333332,-1.192645077942396
ENSMUSG00000042988|Notum,105.0,45.333333333333336,-1.1939418825608479
ENSMUSG00000030889|Vwa3a,234.0,101.66666666666667,-1.1946929065912544
ENSMUSG00000086245|Gm16170,41.0,17.333333333333332,-1.195920209975257
ENSMUSG00000084898|Gm12371,378.6666666666667,164.66666666666666,-1.1964499901458259
ENSMUSG00000102483|Catspere1,27.333333333333332,11.333333333333334,-1.1999375705087518
ENSMUSG00000048502|Duxbl1,63.333333333333336,27.0,-1.2001396144893204
ENSMUSG00000045193|Cirbp,2003.0,871.0,-1.200482468418282
ENSMUSG00000083500|Gm15470,14.333333333333334,5.666666666666667,-1.2016338611696507
ENSMUSG00000038403|Hjv,79.66666666666667,34.0,-1.204617719608472
ENSMUSG00000106535|Gm43031,89.0,38.0,-1.2064508774674263
ENSMUSG00000027514|Zbp1,11.333333333333334,4.333333333333333,-1.20945336562895
ENSMUSG00000098221|Gm27030,38.333333333333336,16.0,-1.2102177073903457
ENSMUSG00000110378|Gm45242,13.666666666666666,5.333333333333333,-1.2115041051937117
ENSMUSG00000106391|Gm42690,16.0,6.333333333333333,-1.2129937233341985
ENSMUSG00000109561|Ankrd31,18.333333333333332,7.333333333333333,-1.2141248053528475
ENSMUSG00000103749|Pcdhgb5,1246.6666666666667,536.6666666666666,-1.2144486097443192
ENSMUSG00000117856|Gm6937,20.666666666666668,8.333333333333334,-1.2150128909708504
ENSMUSG00000097134|1110002J07Rik,32.333333333333336,13.333333333333334,-1.2175914350726267
ENSMUSG00000087516|Tbx3os1,34.666666666666664,14.333333333333334,-1.2179050303441339
ENSMUSG00000120340|A330069E16Rik,46.333333333333336,19.333333333333332,-1.219009781941796
ENSMUSG00000010205|Raver1,339.0,145.0,-1.2195663772576846
ENSMUSG00000114230|Gm48239,351.6666666666667,150.33333333333334,-1.2205754248231109
ENSMUSG00000025515|Muc2,15.333333333333334,6.0,-1.222392421336448
ENSMUSG00000120419,17.666666666666668,7.0,-1.222392421336448
ENSMUSG00000097825|9630001P10Rik,88.66666666666667,37.333333333333336,-1.225972311612249
ENSMUSG00000107624|Gm44005,28.666666666666668,11.666666666666666,-1.2278059175228122
ENSMUSG00000041301|Cftr,53.666666666666664,22.333333333333332,-1.2282689876731172
ENSMUSG00000120215,30.333333333333332,12.333333333333334,-1.2326607567902748
ENSMUSG00000085054|Gm15834,25.666666666666668,10.333333333333334,-1.234465253637023
ENSMUSG00000120632,21.0,8.333333333333334,-1.2370391973008492
ENSMUSG00000120196,58.0,24.0,-1.2387868595871165
ENSMUSG00000045667|Smtnl2,38.333333333333336,15.666666666666666,-1.2387868595871168
ENSMUSG00000084990|Gm14549,18.666666666666668,7.333333333333333,-1.2387868595871168
ENSMUSG00000073802|Cdkn2b,31.333333333333332,12.666666666666666,-1.2423608375690438
ENSMUSG00000097150|Gm26513,14.0,5.333333333333333,-1.2439255828860891
ENSMUSG00000097761|4930534D22Rik,20.333333333333332,8.0,-1.2451124978365316
ENSMUSG00000109708|Gm45809,39.333333333333336,16.0,-1.246437895303099
ENSMUSG00000090084|Srpx,11.666666666666666,4.333333333333333,-1.2479275134435857
ENSMUSG00000054412|Gm4793,42.666666666666664,17.333333333333332,-1.2520632880127907
ENSMUSG00000113170|Gm36839,42.666666666666664,17.333333333333332,-1.2520632880127907
ENSMUSG00000111340|Gm47171,36.333333333333336,14.666666666666666,-1.2527660703799668
ENSMUSG00000028602|Tnfrsf8,61.0,25.0,-1.253756592245783
ENSMUSG00000104271|Gm37891,23.666666666666668,9.333333333333334,-1.2552570552420745
ENSMUSG00000102657|Gm37899,13.333333333333334,5.0,-1.2563397532597858
ENSMUSG00000109216|Gm44907,27.666666666666668,11.0,-1.2563397532597858
ENSMUSG00000110547|Gm29773,27.666666666666668,11.0,-1.2563397532597858
ENSMUSG00000086172|2700068H02Rik,13.333333333333334,5.0,-1.2563397532597858
ENSMUSG00000085766|2810430I11Rik,17.333333333333332,6.666666666666667,-1.2577977574676467
ENSMUSG00000074715|Ccl28,204.0,84.66666666666667,-1.258818051032724
ENSMUSG00000001508|Sgca,11.0,4.0,-1.2630344058337937
ENSMUSG00000049107|Ntf3,52.666666666666664,21.333333333333332,-1.2648276876568445
ENSMUSG00000031258|Xkrx,64.0,26.0,-1.267480310864986
ENSMUSG00000111664|Gm48865,16.666666666666668,6.333333333333333,-1.2684888359259021
ENSMUSG00000042567|Nek10,160.66666666666666,66.0,-1.2707892458955614
ENSMUSG00000085956|4930481B07Rik,32.0,12.666666666666666,-1.271804615461526
ENSMUSG00000109505|Gm44677,18.333333333333332,7.0,-1.2730184944064158
ENSMUSG00000026051|Ecrg4,166.66666666666666,68.33333333333333,-1.273974871664435
ENSMUSG00000099632|2900093K20Rik,56.333333333333336,22.666666666666668,-1.276517635197416
ENSMUSG00000055639|Dach1,225.33333333333334,92.33333333333333,-1.2779847472997654
ENSMUSG00000000320|Alox12,37.0,14.666666666666666,-1.2783011624871043
ENSMUSG00000044787|Spata32,37.0,14.666666666666666,-1.2783011624871043
ENSMUSG00000097776|Gm26795,38.666666666666664,15.333333333333334,-1.280107919192735
ENSMUSG00000120325,21.666666666666668,8.333333333333334,-1.2801079191927354
ENSMUSG00000021791|Dydc2,16.0,6.0,-1.2801079191927354
ENSMUSG00000100009|Gm7967,16.0,6.0,-1.2801079191927354
ENSMUSG00000086822|5330413P13Rik,136.0,55.333333333333336,-1.2821151473994985
ENSMUSG00000042672|Dcst1,326.3333333333333,133.33333333333334,-1.2849431857867255
ENSMUSG00000079502|Cfap77,12.0,4.333333333333333,-1.2854022188622485
ENSMUSG00000117292|E330032C10Rik,12.0,4.333333333333333,-1.2854022188622485
ENSMUSG00000035860|Cdhr3,51.0,20.333333333333332,-1.2854022188622485
ENSMUSG00000103047|Gm37310,39.666666666666664,15.666666666666666,-1.2868811477881617
ENSMUSG00000106665|Gm43389,61.666666666666664,24.666666666666668,-1.287802310982736
ENSMUSG00000009628|Tex15,41.333333333333336,16.333333333333332,-1.288244968631074
ENSMUSG00000118026|Gm50335,55.333333333333336,22.0,-1.2923549795040155
ENSMUSG00000105003|Gm40055,15.333333333333334,5.666666666666667,-1.292781749227846
ENSMUSG00000101586|Gm29017,24.333333333333332,9.333333333333334,-1.29373120305671
ENSMUSG00000112983|Gm32939,24.333333333333332,9.333333333333334,-1.29373120305671
ENSMUSG00000086914|Gm16124,27.666666666666668,10.666666666666666,-1.2969817377571318
ENSMUSG00000024331|Dsc2,27.666666666666668,10.666666666666666,-1.2969817377571318
ENSMUSG00000035299|Mid1,1396.6666666666667,567.6666666666666,-1.2973651835280997
ENSMUSG00000071234|Syndig1l,517.0,209.66666666666666,-1.297990040230607
ENSMUSG00000107402|4732416N19Rik,70.33333333333333,28.0,-1.2985234905524186
ENSMUSG00000089975|Gm7420,20.333333333333332,7.666666666666667,-1.2995602818589076
ENSMUSG00000071342|Lsmem1,25.333333333333332,9.666666666666666,-1.3037807481771029
ENSMUSG00000102261|Gm18864,13.0,4.666666666666667,-1.304854581528421
ENSMUSG00000120615,28.666666666666668,11.0,-1.3058084295240855
ENSMUSG00000105976|Gm42782,14.666666666666666,5.333333333333333,-1.306661338234052
ENSMUSG00000097419|Gm26666,35.333333333333336,13.666666666666666,-1.3087527061396291
ENSMUSG00000117172|A230051N06Rik,88.33333333333333,35.0,-1.3112016882943038
ENSMUSG00000120522,108.66666666666667,43.0,-1.317549654376788
ENSMUSG00000095105|Edaradd,15.666666666666666,5.666666666666667,-1.321928094887362
ENSMUSG00000120121,22.333333333333332,8.333333333333334,-1.3219280948873622
ENSMUSG00000107655|Gm44220,45.666666666666664,17.666666666666668,-1.3219280948873622
ENSMUSG00000106965|Gm18290,27.333333333333332,10.333333333333334,-1.3219280948873622
ENSMUSG00000005540|Fcer2a,35.666666666666664,13.666666666666666,-1.3219280948873622
ENSMUSG00000034762|Glis1,25.666666666666668,9.666666666666666,-1.3219280948873624
ENSMUSG00000086918|4930429F24Rik,41.666666666666664,16.0,-1.3275746580285044
ENSMUSG00000086801|Gm15943,28.333333333333332,10.666666666666666,-1.330148601692331
ENSMUSG00000030048|Gkn3,54.333333333333336,21.0,-1.3306453119884714
ENSMUSG00000030935|Acsm3,23.333333333333332,8.666666666666666,-1.3318435637524453
ENSMUSG00000050671|Ism2,21.666666666666668,8.0,-1.3325753390868709
ENSMUSG00000025407|Gli1,106.66666666666667,41.666666666666664,-1.335390354693925
ENSMUSG00000027409|1700020A23Rik,13.333333333333334,4.666666666666667,-1.3388019134517586
ENSMUSG00000116673|A630089N07Rik,139.33333333333334,54.333333333333336,-1.3426369917194714
ENSMUSG00000035365|Parpbp,33.666666666666664,12.666666666666666,-1.3428877135230086
ENSMUSG00000037446|Tulp1,10.0,3.3333333333333335,-1.3439544012173612
ENSMUSG00000079436|Kcnj13,104.0,40.333333333333336,-1.3450117080004034
ENSMUSG00000054493|Gm9947,66.0,25.333333333333332,-1.3472709430018257
ENSMUSG00000110993|Gm47963,17.666666666666668,6.333333333333333,-1.347923303420307
ENSMUSG00000042417|Ccno,61.0,23.333333333333332,-1.3493342522280143
ENSMUSG00000057246|BC051142,63.666666666666664,24.333333333333332,-1.351985328743542
ENSMUSG00000120740,39.0,14.666666666666666,-1.352301743930881
ENSMUSG00000005705|Agrp,22.0,8.0,-1.3536369546147005
ENSMUSG00000055323|Gm9967,28.0,10.333333333333334,-1.3554806545983888
ENSMUSG00000098832|Kdm4dl,36.666666666666664,13.666666666666666,-1.3607473437778905
ENSMUSG00000117250|Gm49871,23.0,8.333333333333334,-1.3625700793847082
ENSMUSG00000087410|2310065F04Rik,11.0,3.6666666666666665,-1.3625700793847084
ENSMUSG00000108242|9330118I20Rik,73.0,27.666666666666668,-1.3681511116480078
ENSMUSG00000042349|Ikbke,49.0,18.333333333333332,-1.3708376953683088
ENSMUSG00000090264|Eif4ebp3,13.666666666666666,4.666666666666667,-1.3719687773869578
ENSMUSG00000063354|Slc39a4,13.666666666666666,4.666666666666667,-1.3719687773869578
ENSMUSG00000103421|Golt1a,37.0,13.666666666666666,-1.3734583955274444
ENSMUSG00000045322|Tlr9,118.33333333333333,45.0,-1.3752913204860873
ENSMUSG00000017453|Pipox,32.0,11.666666666666666,-1.3814291066360243
ENSMUSG00000109572|Cfap99,32.0,11.666666666666666,-1.3814291066360243
ENSMUSG00000097404|Gm10814,32.0,11.666666666666666,-1.3814291066360243
ENSMUSG00000031853|Map3k21,202.0,76.66666666666667,-1.386112273252052
ENSMUSG00000075307|Klhl41,22.666666666666668,8.0,-1.3948596173412136
ENSMUSG00000105896|Gm43311,14.0,4.666666666666667,-1.4043902550793352
ENSMUSG00000005220|Corin,19.333333333333332,6.666666666666667,-1.4071753815058732
ENSMUSG00000105590|Gm43364,24.666666666666668,8.666666666666666,-1.4088055455673294
ENSMUSG00000101621|Gm28905,30.0,10.666666666666666,-1.4098757941630649
ENSMUSG00000113647|Gm47210,32.666666666666664,11.666666666666666,-1.4102839693082092
ENSMUSG00000120920,56.666666666666664,20.666666666666668,-1.41226041460827
ENSMUSG00000089889|0610040B10Rik,96.66666666666667,35.666666666666664,-1.4133971408975883
ENSMUSG00000023000|Dhh,12.333333333333334,4.0,-1.415037499278844
ENSMUSG00000089997|1810020O05Rik,39.0,14.0,-1.415037499278844
ENSMUSG00000070687|Htr1d,45.333333333333336,16.333333333333332,-1.4185013545824154
ENSMUSG00000086509|Nkx2-2os,29.333333333333332,10.333333333333334,-1.4203317989483566
ENSMUSG00000040432|Ltb4r2,38.333333333333336,13.666666666666666,-1.4232114307245443
ENSMUSG00000028125|Abca4,173.33333333333334,64.0,-1.4233368224973308
ENSMUSG00000026622|Nek2,56.333333333333336,20.333333333333332,-1.4262647547020981
ENSMUSG00000072594|Gm16439,507.0,188.0,-1.426442262551093
ENSMUSG00000108197|Gm44214,22.333333333333332,7.666666666666667,-1.428843298803874
ENSMUSG00000038840|Birc7,10.666666666666666,3.3333333333333335,-1.428843298803874
ENSMUSG00000054986|Sec14l3,19.666666666666668,6.666666666666667,-1.4306343543298623
ENSMUSG00000027967|Neurog2,82.66666666666667,30.0,-1.4323847428427405
ENSMUSG00000120346,14.333333333333334,4.666666666666667,-1.4360991148066733
ENSMUSG00000011305|Plin5,27.0,9.333333333333334,-1.438121112391885
ENSMUSG00000001672|Marveld3,18.0,6.0,-1.4405725913859815
ENSMUSG00000058620|Adra2b,11.666666666666666,3.6666666666666665,-1.4405725913859815
ENSMUSG00000025991|Cps1,34.333333333333336,12.0,-1.442518235700951
ENSMUSG00000021624|Cd180,105.33333333333333,38.0,-1.4470478941814648
ENSMUSG00000097113|Gm19705,32.666666666666664,11.333333333333334,-1.4487581171228447
ENSMUSG00000103821|D430013B06Rik,12.666666666666666,4.0,-1.4506614090095653
ENSMUSG00000087094|Gm13093,12.666666666666666,4.0,-1.4506614090095653
ENSMUSG00000018381|Abi3,481.3333333333333,174.66666666666666,-1.4571900548945098
ENSMUSG00000109419|Gm45163,21.0,7.0,-1.4594316186372973
ENSMUSG00000050010|Shisa3,133.0,47.666666666666664,-1.4612271322989117
ENSMUSG00000003206|Ebi3,41.333333333333336,14.333333333333334,-1.465122730715153
ENSMUSG00000075511|1700001L05Rik,355.3333333333333,127.66666666666667,-1.46958910045241
ENSMUSG00000074213|Gm10642,20.333333333333332,6.666666666666667,-1.476438043942987
ENSMUSG00000054909|Wbscr25,12.0,3.6666666666666665,-1.4780472968046445
ENSMUSG00000120673,16.666666666666668,5.333333333333333,-1.4799929411196138
ENSMUSG00000092492|B230208B08Rik,517.0,184.66666666666666,-1.4802372710676783
ENSMUSG00000085913|Gm15601,57.666666666666664,20.0,-1.4821516951373808
ENSMUSG00000121452,27.0,9.0,-1.4854268271702418
ENSMUSG00000096052|9930004E17Rik,18.666666666666668,6.0,-1.490325626583081
ENSMUSG00000113052|Gm31513,18.666666666666668,6.0,-1.490325626583081
ENSMUSG00000113330|Gm34237,14.0,4.333333333333333,-1.4918530963296748
ENSMUSG00000103388|Gm37581,24.333333333333332,8.0,-1.493040011280117
ENSMUSG00000010080|Epn3,56.333333333333336,19.333333333333332,-1.495527417139212
ENSMUSG00000087159|Gm15246,49.0,16.666666666666668,-1.5008982359326817
ENSMUSG00000089726|Mir17hg,21.666666666666668,7.0,-1.5025003405291835
ENSMUSG00000025038|Efhc2,102.66666666666667,35.333333333333336,-1.5125864453536761
ENSMUSG00000115360|Gm48932,78.33333333333333,26.666666666666668,-1.5197783319610185
ENSMUSG00000091455|Otogl,35.333333333333336,11.666666666666666,-1.520256811333341
ENSMUSG00000078815|Cacng6,46.0,15.333333333333334,-1.5248415082835851
ENSMUSG00000032268|Tmprss5,45.333333333333336,15.0,-1.5339785720023513
ENSMUSG00000023828|Slc22a3,83.0,28.0,-1.5343364276511882
ENSMUSG00000015452|Ager,19.333333333333332,6.0,-1.538419914784126
ENSMUSG00000023945|Slc5a7,72.66666666666667,24.333333333333332,-1.5399750459478463
ENSMUSG00000068463|B630019A10Rik,20.333333333333332,6.333333333333333,-1.5405683813627027
ENSMUSG00000116243|Gm49552,94.66666666666667,31.666666666666668,-1.5501970825604794
ENSMUSG00000104708|Gm42503,12.666666666666666,3.6666666666666665,-1.5501970825604796
ENSMUSG00000097781|9330136K24Rik,42.0,13.666666666666666,-1.5517956367859569
ENSMUSG00000115936|4833415N18Rik,72.33333333333333,24.0,-1.5525410230287786
ENSMUSG00000114787|4930455M05Rik,31.333333333333332,10.0,-1.555518722828674
ENSMUSG00000044254|Pcsk9,210.66666666666666,71.0,-1.5557252794960597
ENSMUSG00000056025|Clca3a1,36.333333333333336,11.666666666666666,-1.5594274086140187
ENSMUSG00000074646|6430550D23Rik,37.333333333333336,12.0,-1.560087832082127
ENSMUSG00000089737|Gm15688,78.66666666666667,26.0,-1.561016805096124
ENSMUSG00000029847|Slc23a4,19.666666666666668,6.0,-1.561878887608115
ENSMUSG00000023274|Cd4,103.33333333333333,34.333333333333336,-1.5620983923694192
ENSMUSG00000038239|Hrc,20.666666666666668,6.333333333333333,-1.5629361943911575
ENSMUSG00000108030|9530062K07Rik,33.666666666666664,10.666666666666666,-1.5711567011961256
ENSMUSG00000102801|Gm37478,39.666666666666664,12.666666666666666,-1.5731853329448027
ENSMUSG00000023393|Slc17a9,27.0,8.333333333333334,-1.584962500721156
ENSMUSG00000024575|Pde6a,30.0,9.333333333333334,-1.584962500721156
ENSMUSG00000120316,19.0,5.666666666666667,-1.584962500721156
ENSMUSG00000006777|Krt23,21.0,6.333333333333333,-1.5849625007211563
ENSMUSG00000117231|Gm41609,21.0,6.333333333333333,-1.5849625007211563
ENSMUSG00000074232|Gm10647,15.0,4.333333333333333,-1.5849625007211563
ENSMUSG00000045102|Poln,31.0,9.666666666666666,-1.5849625007211563
ENSMUSG00000034917|Tjp3,14.0,4.0,-1.5849625007211563
ENSMUSG00000111792|Gm33858,13.0,3.6666666666666665,-1.5849625007211563
ENSMUSG00000091345|Col6a5,20.0,6.0,-1.5849625007211563
ENSMUSG00000118295|Gm8437,34.0,10.666666666666666,-1.5849625007211563
ENSMUSG00000039676|Capsl,34.333333333333336,10.666666666666666,-1.5986374376182328
ENSMUSG00000074771|Ankef1,55.0,17.333333333333332,-1.6109577092541008
ENSMUSG00000079017|Ifi27l2a,17.333333333333332,5.0,-1.6114347120823473
ENSMUSG00000028457|Atp8b5,16.333333333333332,4.666666666666667,-1.6129768768907524
ENSMUSG00000097403|9230116N13Rik,27.666666666666668,8.333333333333334,-1.6189098326444937
ENSMUSG00000083253|Gm7108,12.333333333333334,3.3333333333333335,-1.6214883767462702
ENSMUSG00000112023|Lilrb4b,24.666666666666668,7.333333333333333,-1.622930350920177
ENSMUSG00000039543|Cfap70,32.0,9.666666666666666,-1.6293566200796097
ENSMUSG00000112830|Gm47765,19.666666666666668,5.666666666666667,-1.632268215499513
ENSMUSG00000050808|Muc15,38.333333333333336,11.666666666666666,-1.634715535918256
ENSMUSG00000058488|Kl,429.3333333333333,136.66666666666666,-1.6442753138877453
ENSMUSG00000020963|Tshr,38.666666666666664,11.666666666666666,-1.6468902498643578
ENSMUSG00000120982,22.0,6.333333333333333,-1.6490928381408718
ENSMUSG00000102704|Gm38309,21.0,6.0,-1.6520766965796931
ENSMUSG00000120068,13.666666666666666,3.6666666666666665,-1.6520766965796931
ENSMUSG00000111246|4930517E14Rik,40.0,12.0,-1.6571122864769916
ENSMUSG00000085132|Gm12265,19.333333333333332,5.333333333333333,-1.6828098241193008
ENSMUSG00000022026|Olfm4,47.333333333333336,14.0,-1.6880559936852597
ENSMUSG00000106053|Gm20752,22.666666666666668,6.333333333333333,-1.690315500867385
ENSMUSG00000116121|Gm49486,21.666666666666668,6.0,-1.6951454184715793
ENSMUSG00000120026,39.0,11.333333333333334,-1.6974372299795686
ENSMUSG00000036395|Glb1l2,25.0,7.0,-1.7004397181410922
ENSMUSG00000103622|B430319G15Rik,57.666666666666664,17.0,-1.7045441164738286
ENSMUSG00000117145|Gng5c,15.333333333333334,4.0,-1.7078192485066899
ENSMUSG00000044287|Nrn1l,47.0,13.666666666666666,-1.7104933828050153
ENSMUSG00000105868|Gm43766,156.33333333333334,47.0,-1.712718047919529
ENSMUSG00000116795|Gm49600,21.0,5.666666666666667,-1.722466024471091
ENSMUSG00000113459|Gm30655,13.333333333333334,3.3333333333333335,-1.7258250365610055
ENSMUSG00000005553|Atp4a,31.0,8.666666666666666,-1.7269815055935842
ENSMUSG00000117950|Gm50376,16.666666666666668,4.333333333333333,-1.7279204545631992
ENSMUSG00000046922|Gpr6,157.0,46.666666666666664,-1.7288719121198697
ENSMUSG00000086695|Gm15247,15.666666666666666,4.0,-1.7369655941662059
ENSMUSG00000031789|Cngb1,19.0,5.0,-1.7369655941662063
ENSMUSG00000020325|Fstl3,60.0,17.0,-1.7608123361205739
